-5.00,0.00000001524793311842
-4.99,0.00000003127602160339
-4.98,0.00000004812249715200
-4.97,0.00000006582737571130
-4.96,0.00000008443253617782
-4.95,0.00000010398180234318
-4.94,0.00000012452102820883
-4.93,0.00000014609818679759
-4.92,0.00000016876346259342
-4.91,0.00000019256934774588
-4.90,0.00000021757074217977
-4.89,0.00000024382505775555
-4.88,0.00000027139232663069
-4.87,0.00000030033531397719
-4.86,0.00000033071963521566
-4.85,0.00000036261387793137
-4.84,0.00000039608972864336
-4.83,0.00000043122210460299
-4.82,0.00000046808929080411
-4.81,0.00000050677308239277
-4.80,0.00000054735893267059
-4.79,0.00000058993610689160
-4.78,0.00000063459784205928
-4.77,0.00000068144151293636
-4.76,0.00000073056880448709
-4.75,0.00000078208589097805
-4.74,0.00000083610362197098
-4.73,0.00000089273771544768
-4.72,0.00000095210895831502
-4.71,0.00000101434341454491
-4.70,0.00000107957264121228
-4.69,0.00000114793391270167
-4.68,0.00000121957045336114
-4.67,0.00000129463167889051
-4.66,0.00000137327344675922
-4.65,0.00000145565831595782
-4.64,0.00000154195581639583
-4.63,0.00000163234272826773
-4.62,0.00000172700337171801
-4.61,0.00000182612990714570
-4.60,0.00000192992264649817
-4.59,0.00000203859037591410
-4.58,0.00000215235069008519
-4.57,0.00000227143033871675
-4.56,0.00000239606558547725
-4.55,0.00000252650257983819
-4.54,0.00000266299774221574
-4.53,0.00000280581816283727
-4.52,0.00000295524201476684
-4.51,0.00000311155898153516
-4.50,0.00000327507069983151
-4.49,0.00000344609121772652
-4.48,0.00000362494746890745
-4.47,0.00000381197976341926
-4.46,0.00000400754229541795
-4.45,0.00000421200366845481
-4.44,0.00000442574743882363
-4.43,0.00000464917267751594
-4.42,0.00000488269455134256
-4.41,0.00000512674492379371
-4.40,0.00000538177297622335
-4.39,0.00000564824584995769
-4.38,0.00000592664930994186
-4.37,0.00000621748843055328
-4.36,0.00000652128830422472
-4.35,0.00000683859477353502
-4.34,0.00000716997518744021
-4.33,0.00000751601918233319
-4.32,0.00000787733948863537
-4.31,0.00000825457276363911
-4.30,0.00000864838045133584
-4.29,0.00000905944966998023
-4.28,0.00000948849412815708
-4.27,0.00000993625507013384
-4.26,0.00001040350225129784
-4.25,0.00001089103494449390
-4.24,0.00001139968297809472
-4.23,0.00001193030780665318
-4.22,0.00001248380361500238
-4.21,0.00001306109845668658
-4.20,0.00001366315542762308
-4.19,0.00001429097387591241
-4.18,0.00001494559064873135
-4.17,0.00001562808137726082
-4.16,0.00001633956180061811
-4.15,0.00001708118912978012
-4.14,0.00001785416345250233
-4.13,0.00001865972918025516
-4.12,0.00001949917653821744
-4.11,0.00002037384309938394
-4.10,0.00002128511536386176
-4.09,0.00002223443038444751
-4.08,0.00002322327743959510
-4.07,0.00002425319975490109
-4.06,0.00002532579627425201
-4.05,0.00002644272348179524
-4.04,0.00002760569727591230
-4.03,0.00002881649489639014
-4.02,0.00003007695690600326
-4.01,0.00003138898922773568
-4.00,0.00003275456523888879
-3.99,0.00003417572792333692
-3.98,0.00003565459208320884
-3.97,0.00003719334661128895
-3.96,0.00003879425682544768
-3.95,0.00004045966686642546
-3.94,0.00004219200216030988
-3.93,0.00004399377194705986
-3.92,0.00004586757187644496
-3.91,0.00004781608667278164
-3.90,0.00004984209286986145
-3.89,0.00005194846161747922
-3.88,0.00005413816156098136
-3.87,0.00005641426179526637
-3.86,0.00005877993489468082
-3.85,0.00006123846002026487
-3.84,0.00006379322610581113
-3.83,0.00006644773512421070
-3.82,0.00006920560543556797
-3.81,0.00007207057521857493
-3.80,0.00007504650598664196
-3.79,0.00007813738619028929
-3.78,0.00008134733490730846
-3.77,0.00008468060562220828
-3.76,0.00008814159009646343
-3.75,0.00009173482233108697
-3.74,0.00009546498262304988
-3.73,0.00009933690171707189
-3.72,0.00010335556505430765
-3.71,0.00010752611711945139
-3.70,0.00011185386588778036
-3.69,0.00011634428737365484
-3.68,0.00012100303028198675
-3.67,0.00012583592076418381
-3.66,0.00013084896728006868
-3.65,0.00013604836556726374
-3.64,0.00014144050371952264
-3.63,0.00014703196737547811
-3.62,0.00015282954501926268
-3.61,0.00015884023339444482
-3.60,0.00016507124303270679
-3.59,0.00017153000389867325
-3.58,0.00017822417115228036
-3.57,0.00018516163103005423
-3.56,0.00019235050684664518
-3.55,0.00019979916511793947
